Time (ps),Channel 1 - Counts per bin,Channel 2 - Counts per bin
1.24783E+12,0,0
1.24784E+12,0,0
1.24785E+12,0,0
1.24786E+12,0,0
1.24787E+12,0,0
1.24788E+12,0,0
1.24789E+12,0,0
1.2479E+12,0,0
1.24791E+12,0,0
1.24792E+12,0,0
1.24793E+12,0,0
1.24794E+12,0,0
1.24795E+12,0,0
1.24796E+12,0,0
1.24797E+12,0,0
1.24798E+12,0,0
1.24799E+12,0,0
1.248E+12,0,0
1.24801E+12,0,0
1.24802E+12,0,0
1.24803E+12,0,0
1.24804E+12,0,0
1.24805E+12,0,0
1.24806E+12,0,0
1.24807E+12,0,0
1.24808E+12,0,0
1.24809E+12,0,0
1.2481E+12,0,0
1.24811E+12,0,0
1.24812E+12,0,0
1.24813E+12,0,0
1.24814E+12,0,0
1.24815E+12,0,0
1.24816E+12,0,0
1.24817E+12,0,0
1.24818E+12,0,0
1.24819E+12,0,0
1.2482E+12,0,0
1.24821E+12,0,0
1.24822E+12,0,0
1.24823E+12,0,0
1.24824E+12,0,0
1.24825E+12,0,0
1.24826E+12,0,0
1.24827E+12,0,0
1.24828E+12,0,0
1.24829E+12,0,0
1.2483E+12,0,0
1.24831E+12,0,0
1.24832E+12,0,0
1.24833E+12,0,0
1.24834E+12,0,0
1.24835E+12,0,0
1.24836E+12,0,0
1.24837E+12,0,0
1.24838E+12,0,0
1.24839E+12,0,0
1.2484E+12,0,0
1.24841E+12,0,0
1.24842E+12,0,0
1.24843E+12,0,0
1.24844E+12,0,0
1.24845E+12,0,0
1.24846E+12,0,0
1.24847E+12,0,0
1.24848E+12,0,0
1.24849E+12,0,0
1.2485E+12,0,0
1.24851E+12,0,0
1.24852E+12,0,0
1.24853E+12,0,0
1.24854E+12,0,0
1.24855E+12,0,0
1.24856E+12,0,0
1.24857E+12,0,0
1.24858E+12,0,0
1.24859E+12,0,0
1.2486E+12,0,0
1.24861E+12,0,0
1.24862E+12,0,0
1.24863E+12,0,0
1.24864E+12,0,0
1.24865E+12,0,0
1.24866E+12,0,0
1.24867E+12,0,0
1.24868E+12,0,0
1.24869E+12,0,0
1.2487E+12,0,0
1.24871E+12,0,0
1.24872E+12,0,0
1.24873E+12,0,0
1.24874E+12,0,0
1.24875E+12,0,0
1.24876E+12,0,0
1.24877E+12,0,0
1.24878E+12,0,0
1.24879E+12,0,0
1.2488E+12,0,0
1.24881E+12,0,0
1.24882E+12,0,0
1.24883E+12,0,0
1.24884E+12,0,0
1.24885E+12,0,0
1.24886E+12,0,0
1.24887E+12,0,0
1.24888E+12,0,0
1.24889E+12,0,0
1.2489E+12,0,0
1.24891E+12,0,0
1.24892E+12,0,0
1.24893E+12,0,0
1.24894E+12,0,0
1.24895E+12,1,0
1.24896E+12,0,0
1.24897E+12,0,0
1.24898E+12,0,0
1.24899E+12,0,0
1.249E+12,0,0
1.24901E+12,0,0
1.24902E+12,0,0
1.24903E+12,0,0
1.24904E+12,0,0
1.24905E+12,0,0
1.24906E+12,0,0
1.24907E+12,0,0
1.24908E+12,0,0
1.24909E+12,0,0
1.2491E+12,0,0
1.24911E+12,0,0
1.24912E+12,0,0
1.24913E+12,0,0
1.24914E+12,0,0
1.24915E+12,0,0
1.24916E+12,0,0
1.24917E+12,0,0
1.24918E+12,0,0
1.24919E+12,0,0
1.2492E+12,0,0
1.24921E+12,0,0
1.24922E+12,0,0
1.24923E+12,0,0
1.24924E+12,0,0
1.24925E+12,0,0
1.24926E+12,0,0
1.24927E+12,0,0
1.24928E+12,0,0
1.24929E+12,0,0
1.2493E+12,0,0
1.24931E+12,1,0
1.24932E+12,0,0
1.24933E+12,0,0
1.24934E+12,0,0
1.24935E+12,0,0
1.24936E+12,0,0
1.24937E+12,0,0
1.24938E+12,0,0
1.24939E+12,0,0
1.2494E+12,0,0
1.24941E+12,0,0
1.24942E+12,0,0
1.24943E+12,0,0
1.24944E+12,0,0
1.24945E+12,0,0
1.24946E+12,0,0
1.24947E+12,0,0
1.24948E+12,0,0
1.24949E+12,0,0
1.2495E+12,0,0
1.24951E+12,0,0
1.24952E+12,0,0
1.24953E+12,0,0
1.24954E+12,0,0
1.24955E+12,0,0
1.24956E+12,0,0
1.24957E+12,0,0
1.24958E+12,0,0
1.24959E+12,0,0
1.2496E+12,0,0
1.24961E+12,0,0
1.24962E+12,0,0
1.24963E+12,0,0
1.24964E+12,0,0
1.24965E+12,0,0
1.24966E+12,0,0
1.24967E+12,0,0
1.24968E+12,0,0
1.24969E+12,0,0
1.2497E+12,0,0
1.24971E+12,0,0
1.24972E+12,0,0
1.24973E+12,0,0
1.24974E+12,0,0
1.24975E+12,0,0
1.24976E+12,0,0
1.24977E+12,0,0
1.24978E+12,0,0
1.24979E+12,0,0
1.2498E+12,0,0
1.24981E+12,0,0
1.24982E+12,0,0
1.24983E+12,0,0
1.24984E+12,0,0
1.24985E+12,0,0
1.24986E+12,0,0
1.24987E+12,0,0
1.24988E+12,0,0
1.24989E+12,0,0
1.2499E+12,0,0
1.24991E+12,0,0
1.24992E+12,0,0
1.24993E+12,0,0
1.24994E+12,0,0
1.24995E+12,0,0
1.24996E+12,0,0
1.24997E+12,0,0
1.24998E+12,0,0
1.24999E+12,0,0
1.25E+12,0,0
1.25001E+12,0,0
1.25002E+12,0,0
1.25003E+12,0,0
1.25004E+12,0,0
1.25005E+12,0,0
1.25006E+12,0,0
1.25007E+12,0,0
1.25008E+12,0,0
1.25009E+12,0,0
1.2501E+12,0,0
1.25011E+12,0,0
1.25012E+12,0,0
1.25013E+12,0,0
1.25014E+12,0,0
1.25015E+12,0,0
1.25016E+12,0,0
1.25017E+12,0,0
1.25018E+12,0,0
1.25019E+12,0,0
1.2502E+12,0,0
1.25021E+12,0,0
1.25022E+12,0,0
1.25023E+12,0,0
1.25024E+12,0,0
1.25025E+12,0,0
1.25026E+12,0,0
1.25027E+12,0,0
1.25028E+12,0,0
1.25029E+12,0,0
1.2503E+12,0,0
1.25031E+12,0,0
1.25032E+12,0,0
1.25033E+12,0,0
1.25034E+12,0,0
1.25035E+12,0,0
1.25036E+12,0,0
1.25037E+12,0,0
1.25038E+12,0,0
1.25039E+12,0,0
1.2504E+12,0,0
1.25041E+12,0,0
1.25042E+12,0,0
1.25043E+12,0,0
1.25044E+12,0,0
1.25045E+12,0,0
1.25046E+12,0,0
1.25047E+12,0,0
1.25048E+12,0,0
1.25049E+12,0,0
1.2505E+12,0,0
1.25051E+12,0,0
1.25052E+12,0,0
1.25053E+12,0,0
1.25054E+12,0,0
1.25055E+12,0,0
1.25056E+12,0,0
1.25057E+12,0,0
1.25058E+12,0,0
1.25059E+12,0,0
1.2506E+12,0,0
1.25061E+12,0,0
1.25062E+12,0,0
1.25063E+12,0,0
1.25064E+12,0,0
1.25065E+12,0,0
1.25066E+12,0,0
1.25067E+12,0,0
1.25068E+12,0,0
1.25069E+12,0,0
1.2507E+12,0,0
1.25071E+12,0,0
1.25072E+12,0,0
1.25073E+12,0,0
1.25074E+12,0,0
1.25075E+12,0,0
1.25076E+12,0,0
1.25077E+12,0,0
1.25078E+12,0,0
1.25079E+12,0,0
1.2508E+12,0,0
1.25081E+12,0,0
1.25082E+12,0,0
1.25083E+12,0,0
1.25084E+12,0,0
1.25085E+12,0,0
1.25086E+12,0,0
1.25087E+12,0,0
1.25088E+12,0,0
1.25089E+12,0,0
1.2509E+12,0,0
1.25091E+12,0,0
1.25092E+12,0,0
1.25093E+12,0,0
1.25094E+12,0,0
1.25095E+12,0,0
1.25096E+12,0,0
1.25097E+12,0,0
1.25098E+12,0,0
1.25099E+12,0,0
1.251E+12,0,0
1.25101E+12,0,0
1.25102E+12,0,0
1.25103E+12,0,0
1.25104E+12,0,0
1.25105E+12,0,0
1.25106E+12,0,0
1.25107E+12,0,0
1.25108E+12,0,0
1.25109E+12,0,0
1.2511E+12,0,0
1.25111E+12,0,0
1.25112E+12,0,0
1.25113E+12,0,0
1.25114E+12,0,0
1.25115E+12,0,0
1.25116E+12,0,0
1.25117E+12,0,0
1.25118E+12,0,0
1.25119E+12,0,0
1.2512E+12,0,0
1.25121E+12,0,0
1.25122E+12,0,0
1.25123E+12,0,0
1.25124E+12,0,0
1.25125E+12,0,0
1.25126E+12,0,0
1.25127E+12,0,0
1.25128E+12,0,0
1.25129E+12,0,0
1.2513E+12,0,0
1.25131E+12,0,0
1.25132E+12,0,0
1.25133E+12,0,0
1.25134E+12,0,0
1.25135E+12,0,0
1.25136E+12,0,0
1.25137E+12,0,0
1.25138E+12,0,0
1.25139E+12,0,0
1.2514E+12,0,0
1.25141E+12,0,0
1.25142E+12,0,0
1.25143E+12,0,0
1.25144E+12,0,0
1.25145E+12,0,0
1.25146E+12,0,0
1.25147E+12,0,0
1.25148E+12,0,0
1.25149E+12,0,0
1.2515E+12,0,0
1.25151E+12,0,0
1.25152E+12,0,0
1.25153E+12,0,0
1.25154E+12,0,0
1.25155E+12,0,0
1.25156E+12,0,0
1.25157E+12,0,0
1.25158E+12,0,0
1.25159E+12,0,0
1.2516E+12,0,0
1.25161E+12,0,0
1.25162E+12,0,0
1.25163E+12,0,0
1.25164E+12,0,0
1.25165E+12,0,0
1.25166E+12,0,0
1.25167E+12,0,0
1.25168E+12,0,0
1.25169E+12,0,0
1.2517E+12,0,0
1.25171E+12,0,0
1.25172E+12,0,0
1.25173E+12,0,0
1.25174E+12,0,0
1.25175E+12,0,0
1.25176E+12,0,0
1.25177E+12,0,0
1.25178E+12,0,0
1.25179E+12,0,0
1.2518E+12,0,0
1.25181E+12,0,0
1.25182E+12,0,0
1.25183E+12,0,0
1.25184E+12,0,0
1.25185E+12,0,0
1.25186E+12,0,0
1.25187E+12,0,0
1.25188E+12,0,0
1.25189E+12,0,0
1.2519E+12,0,0
1.25191E+12,0,0
1.25192E+12,0,0
1.25193E+12,0,0
1.25194E+12,0,0
1.25195E+12,0,0
1.25196E+12,0,0
1.25197E+12,0,0
1.25198E+12,0,0
1.25199E+12,0,0
1.252E+12,0,0
1.25201E+12,0,0
1.25202E+12,0,0
1.25203E+12,0,0
1.25204E+12,0,0
1.25205E+12,0,0
1.25206E+12,0,0
1.25207E+12,0,0
1.25208E+12,0,0
1.25209E+12,0,0
1.2521E+12,0,0
1.25211E+12,0,0
1.25212E+12,0,0
1.25213E+12,0,0
1.25214E+12,0,0
1.25215E+12,0,0
1.25216E+12,0,0
1.25217E+12,0,0
1.25218E+12,0,0
1.25219E+12,0,0
1.2522E+12,0,0
1.25221E+12,0,0
1.25222E+12,0,0
1.25223E+12,0,0
1.25224E+12,0,0
1.25225E+12,0,0
1.25226E+12,0,0
1.25227E+12,0,0
1.25228E+12,0,0
1.25229E+12,0,0
1.2523E+12,0,0
1.25231E+12,0,0
1.25232E+12,0,0
1.25233E+12,0,0
1.25234E+12,0,0
1.25235E+12,0,0
1.25236E+12,0,0
1.25237E+12,0,0
1.25238E+12,0,0
1.25239E+12,0,0
1.2524E+12,0,0
1.25241E+12,0,0
1.25242E+12,0,0
1.25243E+12,0,0
1.25244E+12,0,0
1.25245E+12,0,0
1.25246E+12,0,0
1.25247E+12,0,0
1.25248E+12,0,0
1.25249E+12,0,0
1.2525E+12,0,0
1.25251E+12,0,0
1.25252E+12,0,0
1.25253E+12,0,0
1.25254E+12,0,0
1.25255E+12,0,0
1.25256E+12,0,0
1.25257E+12,0,0
1.25258E+12,0,0
1.25259E+12,0,0
1.2526E+12,0,0
1.25261E+12,1,0
1.25262E+12,0,0
1.25263E+12,0,0
1.25264E+12,0,0
1.25265E+12,0,0
1.25266E+12,0,0
1.25267E+12,0,0
1.25268E+12,0,0
1.25269E+12,0,0
1.2527E+12,0,0
1.25271E+12,0,0
1.25272E+12,0,0
1.25273E+12,0,0
1.25274E+12,0,0
1.25275E+12,0,0
1.25276E+12,0,0
1.25277E+12,0,0
1.25278E+12,0,0
1.25279E+12,0,0
1.2528E+12,0,0
1.25281E+12,0,0
1.25282E+12,0,0
1.25283E+12,0,0
1.25284E+12,0,0
1.25285E+12,0,0
1.25286E+12,0,0
1.25287E+12,0,0
1.25288E+12,0,0
1.25289E+12,0,0
1.2529E+12,0,0
1.25291E+12,0,0
1.25292E+12,0,0
1.25293E+12,0,0
1.25294E+12,0,0
1.25295E+12,0,0
1.25296E+12,0,0
1.25297E+12,0,0
1.25298E+12,0,0
1.25299E+12,0,0
1.253E+12,0,0
1.25301E+12,0,0
1.25302E+12,0,0
1.25303E+12,0,0
1.25304E+12,0,0
1.25305E+12,0,0
1.25306E+12,0,0
1.25307E+12,0,0
1.25308E+12,0,0
1.25309E+12,0,0
1.2531E+12,0,0
1.25311E+12,0,0
1.25312E+12,0,0
1.25313E+12,0,0
1.25314E+12,0,0
1.25315E+12,0,0
1.25316E+12,0,0
1.25317E+12,0,0
1.25318E+12,0,0
1.25319E+12,0,0
1.2532E+12,0,0
1.25321E+12,0,0
1.25322E+12,0,0
1.25323E+12,0,0
1.25324E+12,0,0
1.25325E+12,0,0
1.25326E+12,0,0
1.25327E+12,0,0
1.25328E+12,0,0
1.25329E+12,0,0
1.2533E+12,0,0
1.25331E+12,0,0
1.25332E+12,0,0
1.25333E+12,0,0
1.25334E+12,0,0
1.25335E+12,0,0
1.25336E+12,0,0
1.25337E+12,0,0
1.25338E+12,0,0
1.25339E+12,0,0
1.2534E+12,0,0
1.25341E+12,0,0
1.25342E+12,0,0
1.25343E+12,0,0
1.25344E+12,0,0
1.25345E+12,0,0
1.25346E+12,0,0
1.25347E+12,0,0
1.25348E+12,0,0
1.25349E+12,0,0
1.2535E+12,0,0
1.25351E+12,0,0
1.25352E+12,0,0
1.25353E+12,0,0
1.25354E+12,0,0
1.25355E+12,0,0
1.25356E+12,0,0
1.25357E+12,0,0
1.25358E+12,0,0
1.25359E+12,0,0
1.2536E+12,0,0
1.25361E+12,0,0
1.25362E+12,0,0
1.25363E+12,0,0
1.25364E+12,0,0
1.25365E+12,0,0
1.25366E+12,0,0
1.25367E+12,0,0
1.25368E+12,0,0
1.25369E+12,0,0
1.2537E+12,0,0
1.25371E+12,0,0
1.25372E+12,0,0
1.25373E+12,0,0
1.25374E+12,0,0
1.25375E+12,0,0
1.25376E+12,0,0
1.25377E+12,0,0
1.25378E+12,0,0
1.25379E+12,0,0
1.2538E+12,0,0
1.25381E+12,0,0
1.25382E+12,0,0
1.25383E+12,0,0
1.25384E+12,0,0
1.25385E+12,0,0
1.25386E+12,0,0
1.25387E+12,0,0
1.25388E+12,0,0
1.25389E+12,0,0
1.2539E+12,0,0
1.25391E+12,0,0
1.25392E+12,0,0
1.25393E+12,0,0
1.25394E+12,0,0
1.25395E+12,0,0
1.25396E+12,0,0
1.25397E+12,0,0
1.25398E+12,0,0
1.25399E+12,0,0
1.254E+12,0,0
1.25401E+12,0,0
1.25402E+12,0,0
1.25403E+12,0,0
1.25404E+12,0,0
1.25405E+12,0,0
1.25406E+12,0,0
1.25407E+12,0,0
1.25408E+12,0,0
1.25409E+12,0,0
1.2541E+12,0,0
1.25411E+12,0,0
1.25412E+12,0,0
1.25413E+12,0,0
1.25414E+12,0,0
1.25415E+12,0,0
1.25416E+12,0,0
1.25417E+12,0,0
1.25418E+12,0,0
1.25419E+12,0,0
1.2542E+12,0,0
1.25421E+12,0,0
1.25422E+12,0,0
1.25423E+12,0,0
1.25424E+12,0,0
1.25425E+12,0,0
1.25426E+12,0,0
1.25427E+12,0,0
1.25428E+12,0,0
1.25429E+12,0,0
1.2543E+12,0,0
1.25431E+12,0,0
1.25432E+12,0,0
1.25433E+12,0,0
1.25434E+12,0,0
1.25435E+12,0,0
1.25436E+12,0,0
1.25437E+12,0,0
1.25438E+12,0,0
1.25439E+12,0,0
1.2544E+12,0,0
1.25441E+12,0,0
1.25442E+12,0,0
1.25443E+12,0,0
1.25444E+12,0,0
1.25445E+12,0,0
1.25446E+12,0,0
1.25447E+12,0,0
1.25448E+12,0,0
1.25449E+12,0,0
1.2545E+12,0,0
1.25451E+12,0,0
1.25452E+12,0,0
1.25453E+12,0,0
1.25454E+12,0,0
1.25455E+12,0,0
1.25456E+12,0,0
1.25457E+12,0,0
1.25458E+12,0,0
1.25459E+12,0,0
1.2546E+12,0,0
1.25461E+12,0,0
1.25462E+12,0,0
1.25463E+12,0,0
1.25464E+12,0,0
1.25465E+12,0,0
1.25466E+12,0,0
1.25467E+12,1,0
1.25468E+12,0,0
1.25469E+12,0,0
1.2547E+12,0,0
1.25471E+12,0,0
1.25472E+12,0,0
1.25473E+12,0,0
1.25474E+12,0,0
1.25475E+12,0,0
1.25476E+12,0,0
1.25477E+12,0,0
1.25478E+12,0,0
1.25479E+12,0,0
1.2548E+12,0,0
1.25481E+12,0,0
1.25482E+12,0,0
1.25483E+12,0,0
1.25484E+12,0,0
1.25485E+12,0,0
1.25486E+12,0,0
1.25487E+12,0,0
1.25488E+12,0,0
1.25489E+12,0,0
1.2549E+12,0,0
1.25491E+12,0,0
1.25492E+12,0,0
1.25493E+12,0,0
1.25494E+12,0,0
1.25495E+12,0,0
1.25496E+12,0,0
1.25497E+12,0,0
1.25498E+12,0,0
1.25499E+12,0,0
1.255E+12,0,0
1.25501E+12,0,0
1.25502E+12,0,0
1.25503E+12,0,0
1.25504E+12,0,0
1.25505E+12,0,0
1.25506E+12,0,0
1.25507E+12,0,0
1.25508E+12,0,0
1.25509E+12,0,0
1.2551E+12,0,0
1.25511E+12,0,0
1.25512E+12,0,0
1.25513E+12,0,0
1.25514E+12,0,0
1.25515E+12,0,0
1.25516E+12,0,0
1.25517E+12,0,0
1.25518E+12,0,0
1.25519E+12,0,0
1.2552E+12,0,0
1.25521E+12,0,0
1.25522E+12,0,0
1.25523E+12,0,0
1.25524E+12,0,0
1.25525E+12,0,0
1.25526E+12,0,0
1.25527E+12,0,0
1.25528E+12,0,0
1.25529E+12,0,0
1.2553E+12,0,0
1.25531E+12,0,0
1.25532E+12,0,0
1.25533E+12,0,0
1.25534E+12,0,0
1.25535E+12,0,0
1.25536E+12,0,0
1.25537E+12,0,0
1.25538E+12,0,0
1.25539E+12,0,0
1.2554E+12,0,0
1.25541E+12,0,0
1.25542E+12,0,0
1.25543E+12,0,0
1.25544E+12,0,0
1.25545E+12,0,0
1.25546E+12,1,0
1.25547E+12,0,0
1.25548E+12,0,0
1.25549E+12,0,0
1.2555E+12,0,0
1.25551E+12,0,0
1.25552E+12,0,0
1.25553E+12,0,0
1.25554E+12,0,0
1.25555E+12,0,0
1.25556E+12,0,0
1.25557E+12,0,0
1.25558E+12,0,0
1.25559E+12,0,0
1.2556E+12,0,0
1.25561E+12,0,0
1.25562E+12,0,0
1.25563E+12,0,0
1.25564E+12,0,0
1.25565E+12,0,0
1.25566E+12,0,0
1.25567E+12,0,0
1.25568E+12,0,0
1.25569E+12,0,0
1.2557E+12,0,0
1.25571E+12,0,0
1.25572E+12,0,0
1.25573E+12,0,0
1.25574E+12,0,0
1.25575E+12,0,0
1.25576E+12,0,0
1.25577E+12,0,0
1.25578E+12,0,0
1.25579E+12,0,0
1.2558E+12,0,0
1.25581E+12,0,0
1.25582E+12,0,0
1.25583E+12,0,0
1.25584E+12,0,0
1.25585E+12,0,0
1.25586E+12,0,0
1.25587E+12,0,0
1.25588E+12,0,0
1.25589E+12,0,0
1.2559E+12,0,0
1.25591E+12,0,0
1.25592E+12,0,0
1.25593E+12,1,0
1.25594E+12,0,0
1.25595E+12,0,0
1.25596E+12,0,0
1.25597E+12,0,0
1.25598E+12,0,0
1.25599E+12,0,0
1.256E+12,0,0
1.25601E+12,0,0
1.25602E+12,0,0
1.25603E+12,0,0
1.25604E+12,0,0
1.25605E+12,0,0
1.25606E+12,0,0
1.25607E+12,0,0
1.25608E+12,0,0
1.25609E+12,0,0
1.2561E+12,0,0
1.25611E+12,0,0
1.25612E+12,0,0
1.25613E+12,0,0
1.25614E+12,0,0
1.25615E+12,0,0
1.25616E+12,0,0
1.25617E+12,0,0
1.25618E+12,0,0
1.25619E+12,0,0
1.2562E+12,0,0
1.25621E+12,0,0
1.25622E+12,0,0
1.25623E+12,0,0
1.25624E+12,0,0
1.25625E+12,0,0
1.25626E+12,0,0
1.25627E+12,0,0
1.25628E+12,0,0
1.25629E+12,0,0
1.2563E+12,0,0
1.25631E+12,0,0
1.25632E+12,0,0
1.25633E+12,0,0
1.25634E+12,0,0
1.25635E+12,0,0
1.25636E+12,0,0
1.25637E+12,0,0
1.25638E+12,0,0
1.25639E+12,0,0
1.2564E+12,0,0
1.25641E+12,0,0
1.25642E+12,0,0
1.25643E+12,0,0
1.25644E+12,0,0
1.25645E+12,0,0
1.25646E+12,0,0
1.25647E+12,0,0
1.25648E+12,0,0
1.25649E+12,0,0
1.2565E+12,0,0
1.25651E+12,0,0
1.25652E+12,0,0
1.25653E+12,0,0
1.25654E+12,0,0
1.25655E+12,0,0
1.25656E+12,0,0
1.25657E+12,0,0
1.25658E+12,0,0
1.25659E+12,0,0
1.2566E+12,0,0
1.25661E+12,0,0
1.25662E+12,0,0
1.25663E+12,0,0
1.25664E+12,0,0
1.25665E+12,0,0
1.25666E+12,0,0
1.25667E+12,0,0
1.25668E+12,0,0
1.25669E+12,0,0
1.2567E+12,0,0
1.25671E+12,0,0
1.25672E+12,0,0
1.25673E+12,0,0
1.25674E+12,0,0
1.25675E+12,0,0
1.25676E+12,0,0
1.25677E+12,0,0
1.25678E+12,0,0
1.25679E+12,0,0
1.2568E+12,0,0
1.25681E+12,0,0
1.25682E+12,1,0
1.25683E+12,0,0
1.25684E+12,0,0
1.25685E+12,0,0
1.25686E+12,0,0
1.25687E+12,0,0
1.25688E+12,0,0
1.25689E+12,0,0
1.2569E+12,0,0
1.25691E+12,0,0
1.25692E+12,0,0
1.25693E+12,0,0
1.25694E+12,0,0
1.25695E+12,0,0
1.25696E+12,0,0
1.25697E+12,0,0
1.25698E+12,0,0
1.25699E+12,0,0
1.257E+12,0,0
1.25701E+12,0,0
1.25702E+12,0,0
1.25703E+12,0,0
1.25704E+12,0,0
1.25705E+12,0,0
1.25706E+12,0,0
1.25707E+12,0,0
1.25708E+12,0,0
1.25709E+12,0,0
1.2571E+12,0,0
1.25711E+12,0,0
1.25712E+12,1,0
1.25713E+12,0,0
1.25714E+12,0,0
1.25715E+12,0,0
1.25716E+12,0,0
1.25717E+12,0,0
1.25718E+12,0,0
1.25719E+12,0,0
1.2572E+12,0,0
1.25721E+12,0,0
1.25722E+12,0,0
1.25723E+12,0,0
1.25724E+12,0,0
1.25725E+12,0,0
1.25726E+12,0,0
1.25727E+12,0,0
1.25728E+12,0,0
1.25729E+12,0,0
1.2573E+12,0,0
1.25731E+12,0,0
1.25732E+12,0,0
1.25733E+12,0,0
1.25734E+12,0,0
1.25735E+12,0,0
1.25736E+12,0,0
1.25737E+12,1,0
1.25738E+12,0,0
1.25739E+12,0,0
1.2574E+12,0,0
1.25741E+12,0,0
1.25742E+12,0,0
1.25743E+12,1,0
1.25744E+12,0,0
1.25745E+12,0,0
1.25746E+12,0,0
1.25747E+12,0,0
1.25748E+12,0,0
1.25749E+12,0,0
1.2575E+12,0,0
1.25751E+12,0,0
1.25752E+12,0,0
1.25753E+12,0,0
1.25754E+12,0,0
1.25755E+12,0,0
1.25756E+12,0,0
1.25757E+12,0,0
1.25758E+12,0,0
1.25759E+12,0,0
1.2576E+12,0,0
1.25761E+12,0,0
1.25762E+12,0,0
1.25763E+12,0,0
1.25764E+12,0,0
1.25765E+12,0,0
1.25766E+12,0,0
1.25767E+12,0,0
1.25768E+12,0,0
1.25769E+12,0,0
1.2577E+12,0,0
1.25771E+12,0,0
1.25772E+12,0,0
1.25773E+12,0,0
1.25774E+12,0,0
1.25775E+12,0,0
1.25776E+12,0,0
1.25777E+12,0,0
1.25778E+12,0,0
1.25779E+12,0,0
1.2578E+12,0,0
1.25781E+12,0,0
1.25782E+12,0,0
1.25783E+12,0,0
1.25784E+12,0,0
1.25785E+12,0,0
1.25786E+12,0,0
1.25787E+12,0,0
1.25788E+12,0,0
1.25789E+12,0,0
1.2579E+12,0,0
1.25791E+12,0,0
1.25792E+12,0,0
1.25793E+12,0,0
1.25794E+12,0,0
1.25795E+12,0,0
1.25796E+12,0,0
1.25797E+12,0,0
1.25798E+12,0,0
1.25799E+12,0,0
1.258E+12,0,0
1.25801E+12,0,0
1.25802E+12,0,0
1.25803E+12,0,0
1.25804E+12,0,0
1.25805E+12,0,0
1.25806E+12,0,0
1.25807E+12,0,0
1.25808E+12,0,0
1.25809E+12,0,0
1.2581E+12,0,0
1.25811E+12,0,0
1.25812E+12,0,0
1.25813E+12,0,0
1.25814E+12,0,0
1.25815E+12,0,0
1.25816E+12,0,0
1.25817E+12,0,0
1.25818E+12,0,0
1.25819E+12,0,0
1.2582E+12,0,0
1.25821E+12,0,0
1.25822E+12,0,0
1.25823E+12,0,0
1.25824E+12,0,0
1.25825E+12,0,0
1.25826E+12,0,0
1.25827E+12,0,0
1.25828E+12,0,0
1.25829E+12,0,0
1.2583E+12,0,0
1.25831E+12,0,0
1.25832E+12,0,0
1.25833E+12,0,0
1.25834E+12,0,0
1.25835E+12,0,0
1.25836E+12,0,0
1.25837E+12,0,0
1.25838E+12,0,0
1.25839E+12,0,0
1.2584E+12,0,0
1.25841E+12,0,0
1.25842E+12,0,0
1.25843E+12,0,0
1.25844E+12,0,0
1.25845E+12,0,0
1.25846E+12,0,0
1.25847E+12,0,0
1.25848E+12,0,0
1.25849E+12,0,0
1.2585E+12,0,0
1.25851E+12,0,0
1.25852E+12,0,0
1.25853E+12,0,0
1.25854E+12,0,0
1.25855E+12,0,0
1.25856E+12,0,0
1.25857E+12,0,0
1.25858E+12,0,0
1.25859E+12,0,0
1.2586E+12,0,0
1.25861E+12,0,0
1.25862E+12,0,0
1.25863E+12,0,0
1.25864E+12,0,0
1.25865E+12,0,0
1.25866E+12,0,0
1.25867E+12,0,0
1.25868E+12,0,0
1.25869E+12,0,0
1.2587E+12,0,0
1.25871E+12,0,0
1.25872E+12,0,0
1.25873E+12,0,0
1.25874E+12,0,0
1.25875E+12,0,0
1.25876E+12,0,0
1.25877E+12,0,0
1.25878E+12,0,0
1.25879E+12,0,0
1.2588E+12,0,0
1.25881E+12,0,0
1.25882E+12,0,0
1.25883E+12,0,0
1.25884E+12,0,0
1.25885E+12,1,0
1.25886E+12,0,0
1.25887E+12,0,0
1.25888E+12,0,0
1.25889E+12,0,0
1.2589E+12,0,0
1.25891E+12,0,0
1.25892E+12,0,0
1.25893E+12,0,0
1.25894E+12,0,0
1.25895E+12,0,0
1.25896E+12,0,0
1.25897E+12,0,0
1.25898E+12,0,0
1.25899E+12,0,0
1.259E+12,0,0
1.25901E+12,0,0
1.25902E+12,0,0
1.25903E+12,0,0
1.25904E+12,0,0
1.25905E+12,0,0
1.25906E+12,0,0
1.25907E+12,0,0
1.25908E+12,0,0
1.25909E+12,0,0
1.2591E+12,0,0
1.25911E+12,0,0
1.25912E+12,0,0
1.25913E+12,0,0
1.25914E+12,0,0
1.25915E+12,0,0
1.25916E+12,0,0
1.25917E+12,0,0
1.25918E+12,0,0
1.25919E+12,0,0
1.2592E+12,0,0
1.25921E+12,0,0
1.25922E+12,0,0
1.25923E+12,0,0
1.25924E+12,0,0
1.25925E+12,0,0
1.25926E+12,0,0
1.25927E+12,0,0
1.25928E+12,0,0
1.25929E+12,0,0
1.2593E+12,0,0
1.25931E+12,0,0
1.25932E+12,0,0
1.25933E+12,0,0
1.25934E+12,0,0
1.25935E+12,0,0
1.25936E+12,0,0
1.25937E+12,0,0
1.25938E+12,0,0
1.25939E+12,0,0
1.2594E+12,0,0
1.25941E+12,0,0
1.25942E+12,0,0
1.25943E+12,0,0
1.25944E+12,0,0
1.25945E+12,0,0
1.25946E+12,0,0
